hotel,arrival_date,arrival_date_year,arrival_month_num,arrival_date_month,lead_time,total_nights,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,total_guests,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,booking_revenue,required_car_parking_spaces,total_of_special_requests,is_canceled,is_canceled_flag,reservation_status,reservation_status_date
Resort Hotel,2017-04-11,2017,4,April,23,2,0,2,2,1.0,0,3.0,Undefined,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,Transient,135.5,271.0,0,1,1,Yes,Canceled,2017-03-23
Resort Hotel,2017-04-11,2017,4,April,52,2,0,2,3,1.0,0,4.0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,Transient,150.0,300.0,0,0,1,Yes,Canceled,2017-04-04
Resort Hotel,2017-04-11,2017,4,April,70,4,0,4,2,0.0,0,2.0,Undefined,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,Transient,128.8,515.2,0,1,1,Yes,Canceled,2017-03-20
Resort Hotel,2017-04-11,2017,4,April,51,4,0,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,90.0,360.0,0,2,1,Yes,Canceled,2017-03-05
Resort Hotel,2017-04-11,2017,4,April,70,4,0,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,80.0,320.0,0,1,1,Yes,Canceled,2017-02-01
Resort Hotel,2017-04-11,2017,4,April,70,4,0,4,2,0.0,0,2.0,Undefined,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,Transient,128.8,515.2,0,1,1,Yes,Canceled,2017-03-20
Resort Hotel,2017-04-11,2017,4,April,70,4,0,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,80.0,320.0,0,1,1,Yes,Canceled,2017-02-01
Resort Hotel,2017-04-11,2017,4,April,62,5,0,5,2,0.0,0,2.0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,128.0,640.0,0,0,1,Yes,Canceled,2017-02-11
Resort Hotel,2017-04-11,2017,4,April,76,7,2,5,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,105.0,735.0,0,0,1,Yes,Canceled,2017-03-26
Resort Hotel,2017-04-11,2017,4,April,25,9,2,7,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,E,E,1,Refundable,Transient,115.5,1039.5,0,1,1,Yes,Canceled,2017-04-10
Resort Hotel,2017-04-11,2017,4,April,25,9,2,7,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,Transient,115.5,1039.5,0,1,1,Yes,Canceled,2017-04-10
Resort Hotel,2017-04-12,2017,4,April,220,1,0,1,2,0.0,0,2.0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,96.3,96.3,0,0,1,Yes,Canceled,2016-09-06
Resort Hotel,2017-04-12,2017,4,April,27,2,0,2,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,102.5,205.0,0,1,1,Yes,Canceled,2017-03-18
Resort Hotel,2017-04-12,2017,4,April,50,2,0,2,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,90.0,180.0,0,0,1,Yes,Canceled,2017-03-07
Resort Hotel,2017-04-12,2017,4,April,32,2,0,2,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,105.0,210.0,0,3,1,Yes,Canceled,2017-03-22
Resort Hotel,2017-04-12,2017,4,April,77,3,0,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,81.67,245.01,0,0,1,Yes,Canceled,2017-01-25
Resort Hotel,2017-04-12,2017,4,April,42,4,0,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,97.5,390.0,0,2,1,Yes,Canceled,2017-03-21
Resort Hotel,2017-04-12,2017,4,April,141,5,1,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,75.0,375.0,0,0,1,Yes,Canceled,2017-02-19
Resort Hotel,2017-04-12,2017,4,April,141,5,1,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,75.0,375.0,0,0,1,Yes,Canceled,2017-02-19
Resort Hotel,2017-04-12,2017,4,April,95,5,1,4,2,0.0,0,2.0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,108.0,540.0,0,2,1,Yes,Canceled,2017-02-08
Resort Hotel,2017-04-12,2017,4,April,203,7,2,5,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,81.0,567.0,0,0,1,Yes,Canceled,2016-09-22
Resort Hotel,2017-04-12,2017,4,April,66,6,2,4,2,0.0,0,2.0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,75.0,450.0,0,0,1,Yes,Canceled,2017-02-05
Resort Hotel,2017-04-12,2017,4,April,19,6,2,4,2,2.0,0,4.0,BB,AUT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,182.5,1095.0,0,0,1,Yes,Canceled,2017-03-25
Resort Hotel,2017-04-13,2017,4,April,13,2,0,2,1,0.0,0,1.0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,Transient,45.0,90.0,0,0,1,Yes,Canceled,2017-03-31
Resort Hotel,2017-04-13,2017,4,April,26,2,0,2,3,0.0,0,3.0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,200.0,400.0,0,1,1,Yes,Canceled,2017-03-27
Resort Hotel,2017-04-13,2017,4,April,153,2,0,2,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,60.0,120.0,0,2,1,Yes,Canceled,2017-01-24
Resort Hotel,2017-04-13,2017,4,April,63,2,0,2,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,115.0,230.0,0,0,1,Yes,Canceled,2017-02-11
Resort Hotel,2017-04-13,2017,4,April,66,3,0,3,2,0.0,0,2.0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,132.0,396.0,0,0,1,Yes,Canceled,2017-02-06
Resort Hotel,2017-04-13,2017,4,April,134,3,0,3,2,0.0,0,2.0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,Transient-Party,95.4,286.20000000000005,0,1,1,Yes,Canceled,2017-03-10
Resort Hotel,2017-04-13,2017,4,April,73,3,0,3,2,0.0,0,2.0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,351.0,0,0,1,Yes,Canceled,2017-01-30
Resort Hotel,2017-04-13,2017,4,April,23,3,0,3,2,0.0,0,2.0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,152.0,456.0,0,1,1,Yes,Canceled,2017-03-22
Resort Hotel,2017-04-13,2017,4,April,40,3,0,3,2,2.0,0,4.0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,Transient,193.0,579.0,0,1,1,Yes,Canceled,2017-03-09
Resort Hotel,2017-04-13,2017,4,April,66,3,0,3,2,0.0,0,2.0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,132.0,396.0,0,0,1,Yes,Canceled,2017-02-06
Resort Hotel,2017-04-13,2017,4,April,246,3,0,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,101.7,305.1,0,1,1,Yes,Canceled,2017-03-29
Resort Hotel,2017-04-13,2017,4,April,80,3,0,3,2,1.0,0,3.0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,Transient,102.34,307.02,0,1,1,Yes,Canceled,2017-01-24
Resort Hotel,2017-04-13,2017,4,April,134,3,0,3,2,0.0,0,2.0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,Transient-Party,95.4,286.20000000000005,0,1,1,Yes,Canceled,2017-03-10
Resort Hotel,2017-04-13,2017,4,April,32,3,0,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,120.0,360.0,0,1,1,Yes,Canceled,2017-04-01
Resort Hotel,2017-04-13,2017,4,April,35,3,0,3,2,0.0,0,2.0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,167.0,501.0,0,3,1,Yes,Canceled,2017-03-22
Resort Hotel,2017-04-13,2017,4,April,180,3,0,3,3,1.0,0,4.0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,Transient,160.0,480.0,0,1,1,Yes,Canceled,2017-03-05
Resort Hotel,2017-04-13,2017,4,April,43,3,0,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,105.0,315.0,0,2,1,Yes,Canceled,2017-03-30
Resort Hotel,2017-04-13,2017,4,April,261,3,0,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,74.25,222.75,0,0,1,Yes,Canceled,2016-07-26
Resort Hotel,2017-04-13,2017,4,April,62,4,1,3,2,2.0,0,4.0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,Transient,116.75,467.0,0,0,1,Yes,Canceled,2017-03-09
Resort Hotel,2017-04-13,2017,4,April,35,4,1,3,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,162.0,648.0,0,0,1,Yes,Canceled,2017-03-09
Resort Hotel,2017-04-13,2017,4,April,90,4,1,3,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,108.75,435.0,0,2,1,Yes,Canceled,2017-01-20
Resort Hotel,2017-04-13,2017,4,April,43,4,1,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,115.0,460.0,0,0,1,Yes,Canceled,2017-03-01
Resort Hotel,2017-04-13,2017,4,April,230,4,1,3,2,1.0,0,3.0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,Transient-Party,111.83,447.32,0,2,1,Yes,Canceled,2017-03-03
Resort Hotel,2017-04-13,2017,4,April,167,5,2,3,1,0.0,0,1.0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,94.5,472.5,0,3,1,Yes,Canceled,2016-11-14
Resort Hotel,2017-04-13,2017,4,April,230,4,1,3,2,1.0,0,3.0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,Transient-Party,195.25,781.0,0,2,1,Yes,Canceled,2017-03-03
Resort Hotel,2017-04-13,2017,4,April,76,4,1,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,78.75,315.0,0,1,1,Yes,Canceled,2017-02-20
Resort Hotel,2017-04-13,2017,4,April,167,5,2,3,2,0.0,0,2.0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,94.5,472.5,0,3,1,Yes,Canceled,2016-11-14
Resort Hotel,2017-04-13,2017,4,April,86,5,2,3,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,93.94,469.7,0,0,1,Yes,Canceled,2017-04-11
Resort Hotel,2017-04-13,2017,4,April,72,6,2,4,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,72.5,435.0,0,1,1,Yes,Canceled,2017-01-31
Resort Hotel,2017-04-13,2017,4,April,159,7,2,5,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,60.0,420.0,0,2,1,Yes,Canceled,2016-12-18
Resort Hotel,2017-04-13,2017,4,April,227,7,2,5,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,65.04,455.28000000000003,0,2,1,Yes,Canceled,2016-09-01
Resort Hotel,2017-04-13,2017,4,April,224,7,2,5,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,65.04,455.28000000000003,0,2,1,Yes,Canceled,2016-09-05
Resort Hotel,2017-04-13,2017,4,April,162,9,2,7,2,2.0,0,4.0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,5,No Deposit,Transient,130.0,1170.0,0,0,1,Yes,Canceled,2017-03-13
Resort Hotel,2017-04-13,2017,4,April,161,9,2,7,2,0.0,0,2.0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,67.5,607.5,0,1,1,Yes,Canceled,2017-03-12
Resort Hotel,2017-04-13,2017,4,April,162,9,2,7,2,0.0,0,2.0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,5,No Deposit,Transient-Party,90.0,810.0,0,0,1,Yes,Canceled,2016-11-07
Resort Hotel,2017-04-13,2017,4,April,162,9,2,7,2,0.0,0,2.0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,5,No Deposit,Transient-Party,90.0,810.0,0,0,1,Yes,Canceled,2016-11-03
Resort Hotel,2017-04-13,2017,4,April,161,9,2,7,2,2.0,0,4.0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,130.0,1170.0,0,1,1,Yes,Canceled,2017-03-13
Resort Hotel,2017-04-13,2017,4,April,162,9,2,7,2,0.0,0,2.0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,6,No Deposit,Transient-Party,90.0,810.0,0,0,1,Yes,Canceled,2016-11-03
Resort Hotel,2017-04-14,2017,4,April,58,1,0,1,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Transient-Party,80.0,80.0,0,0,1,Yes,Canceled,2017-02-15
Resort Hotel,2017-04-14,2017,4,April,71,1,0,1,2,0.0,0,2.0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,117.0,0,2,1,Yes,Canceled,2017-03-06
Resort Hotel,2017-04-14,2017,4,April,58,1,0,1,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Transient-Party,80.0,80.0,0,0,1,Yes,Canceled,2017-02-15
Resort Hotel,2017-04-14,2017,4,April,43,2,0,2,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,105.0,210.0,0,1,1,Yes,Canceled,2017-03-13
Resort Hotel,2017-04-14,2017,4,April,43,2,0,2,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,105.0,210.0,0,1,1,Yes,Canceled,2017-03-13
Resort Hotel,2017-04-14,2017,4,April,43,2,0,2,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,105.0,210.0,0,1,1,Yes,Canceled,2017-03-13
Resort Hotel,2017-04-14,2017,4,April,80,3,1,2,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,76.67,230.01,0,0,1,Yes,Canceled,2017-01-24
Resort Hotel,2017-04-14,2017,4,April,186,3,1,2,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient-Party,76.67,230.01,0,1,1,Yes,Canceled,2017-01-05
Resort Hotel,2017-04-14,2017,4,April,14,3,1,2,2,2.0,0,4.0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,243.0,729.0,0,0,1,Yes,Canceled,2017-04-06
Resort Hotel,2017-04-14,2017,4,April,172,3,1,2,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,76.67,230.01,0,1,1,Yes,Canceled,2017-01-25
Resort Hotel,2017-04-14,2017,4,April,98,3,1,2,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,106.67,320.01,0,0,1,Yes,Canceled,2017-01-07
Resort Hotel,2017-04-14,2017,4,April,72,3,1,2,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,76.67,230.01,0,0,1,Yes,Canceled,2017-03-07
Resort Hotel,2017-04-14,2017,4,April,60,3,1,2,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,91.67,275.01,0,1,1,Yes,Canceled,2017-02-28
Resort Hotel,2017-04-14,2017,4,April,55,3,1,2,2,0.0,0,2.0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,98.33,294.99,0,0,1,Yes,Canceled,2017-02-20
Resort Hotel,2017-04-14,2017,4,April,79,3,1,2,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,76.67,230.01,0,0,1,Yes,Canceled,2017-01-27
Resort Hotel,2017-04-14,2017,4,April,72,3,1,2,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,76.67,230.01,0,0,1,Yes,Canceled,2017-02-05
Resort Hotel,2017-04-14,2017,4,April,70,3,1,2,2,0.0,0,2.0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,91.67,275.01,0,1,1,Yes,Canceled,2017-02-04
Resort Hotel,2017-04-14,2017,4,April,208,3,1,2,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,94.8,284.4,0,2,1,Yes,Canceled,2017-03-07
Resort Hotel,2017-04-14,2017,4,April,87,3,1,2,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,76.67,230.01,0,1,1,Yes,Canceled,2017-04-04
Resort Hotel,2017-04-14,2017,4,April,229,3,1,2,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,Transient,70.25,210.75,0,1,1,Yes,Canceled,2016-10-05
Resort Hotel,2017-04-14,2017,4,April,75,4,2,2,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,87.5,350.0,0,0,1,Yes,Canceled,2017-02-04
Resort Hotel,2017-04-14,2017,4,April,272,4,2,2,2,0.0,0,2.0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,91.35,365.4,0,0,1,Yes,Canceled,2016-07-25
Resort Hotel,2017-04-14,2017,4,April,111,5,2,3,2,2.0,0,4.0,BB,MDV,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,140.0,700.0,0,0,1,Yes,Canceled,2017-02-21
Resort Hotel,2017-04-14,2017,4,April,102,5,2,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,Transient,100.0,500.0,0,2,1,Yes,Canceled,2017-04-01
Resort Hotel,2017-04-14,2017,4,April,69,5,2,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,70.0,350.0,0,2,1,Yes,Canceled,2017-02-15
Resort Hotel,2017-04-14,2017,4,April,111,5,2,3,1,0.0,0,1.0,BB,MDV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,61.0,305.0,0,1,1,Yes,Canceled,2017-02-21
Resort Hotel,2017-04-14,2017,4,April,46,5,2,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,93.0,465.0,0,0,1,Yes,Canceled,2017-02-28
Resort Hotel,2017-04-14,2017,4,April,173,6,2,4,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,94.5,567.0,0,3,1,Yes,Canceled,2016-11-24
Resort Hotel,2017-04-14,2017,4,April,173,6,2,4,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,88.5,531.0,0,3,1,Yes,Canceled,2016-11-24
Resort Hotel,2017-04-14,2017,4,April,161,7,2,5,3,1.0,0,4.0,BB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,Transient,135.0,945.0,0,0,1,Yes,Canceled,2017-03-11
Resort Hotel,2017-04-14,2017,4,April,105,7,2,5,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,97.14,679.98,0,0,1,Yes,Canceled,2017-03-03
Resort Hotel,2017-04-14,2017,4,April,267,7,2,5,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,59.79,418.53,0,0,1,Yes,Canceled,2016-07-21
Resort Hotel,2017-04-14,2017,4,April,267,7,2,5,2,1.0,0,3.0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,68.81,481.67,0,1,1,Yes,Canceled,2017-03-24
Resort Hotel,2017-04-14,2017,4,April,249,7,2,5,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,59.79,418.53,0,0,1,Yes,Canceled,2016-08-09
Resort Hotel,2017-04-14,2017,4,April,267,7,2,5,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,59.79,418.53,0,0,1,Yes,Canceled,2016-07-21
Resort Hotel,2017-04-14,2017,4,April,267,7,2,5,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,59.79,418.53,0,0,1,Yes,Canceled,2016-07-21
Resort Hotel,2017-04-14,2017,4,April,267,7,2,5,2,1.0,0,3.0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,68.81,481.67,0,1,1,Yes,Canceled,2017-03-24
Resort Hotel,2017-04-14,2017,4,April,119,9,2,7,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,80.56,725.04,0,1,1,Yes,Canceled,2017-02-05
Resort Hotel,2017-04-15,2017,4,April,3,1,0,1,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,Transient,131.0,131.0,0,0,1,Yes,Canceled,2017-04-13
Resort Hotel,2017-04-15,2017,4,April,19,1,0,1,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,120.0,120.0,0,1,1,Yes,Canceled,2017-03-27
Resort Hotel,2017-04-15,2017,4,April,102,2,1,1,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,102.5,205.0,0,0,1,Yes,Canceled,2017-03-23
Resort Hotel,2017-04-15,2017,4,April,102,2,1,1,1,1.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,79.5,159.0,0,0,1,Yes,Canceled,2017-03-23
Resort Hotel,2017-04-15,2017,4,April,98,2,1,1,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,72.5,145.0,0,2,1,Yes,Canceled,2017-03-12
Resort Hotel,2017-04-15,2017,4,April,29,3,2,1,1,0.0,0,1.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,88.67,266.01,0,1,1,Yes,Canceled,2017-03-17
Resort Hotel,2017-04-15,2017,4,April,73,3,2,1,1,1.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,68.33,204.99,0,0,1,Yes,Canceled,2017-02-01
Resort Hotel,2017-04-15,2017,4,April,73,3,2,1,2,1.0,0,3.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,82.49,247.46999999999997,0,0,1,Yes,Canceled,2017-02-01
Resort Hotel,2017-04-15,2017,4,April,73,3,2,1,1,1.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,68.33,204.99,0,0,1,Yes,Canceled,2017-02-01
Resort Hotel,2017-04-15,2017,4,April,10,4,2,2,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,63.0,252.0,0,0,1,Yes,No-Show,2017-04-15
Resort Hotel,2017-04-15,2017,4,April,102,5,2,3,2,2.0,0,4.0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,135.0,675.0,0,1,1,Yes,Canceled,2017-03-03
Resort Hotel,2017-04-15,2017,4,April,210,5,2,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,85.14,425.7,0,0,1,Yes,Canceled,2016-10-01
Resort Hotel,2017-04-15,2017,4,April,98,7,2,5,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,75.36,527.52,0,1,1,Yes,Canceled,2017-04-04
Resort Hotel,2017-04-15,2017,4,April,86,7,2,5,2,1.0,0,3.0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,203.21,1422.47,0,0,1,Yes,Canceled,2017-01-20
Resort Hotel,2017-04-15,2017,4,April,239,7,2,5,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,56.89,398.23,0,1,1,Yes,Canceled,2016-10-03
Resort Hotel,2017-04-15,2017,4,April,93,7,2,5,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,78.57,549.99,0,0,1,Yes,Canceled,2017-01-28
Resort Hotel,2017-04-15,2017,4,April,239,7,2,5,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,56.89,398.23,0,1,1,Yes,Canceled,2016-10-03
Resort Hotel,2017-04-15,2017,4,April,125,7,2,5,2,0.0,0,2.0,HB,HUN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,123.57,864.99,0,1,1,Yes,Canceled,2016-12-16
Resort Hotel,2017-04-16,2017,4,April,24,1,1,0,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,85.0,85.0,0,0,1,Yes,Canceled,2017-03-23
Resort Hotel,2017-04-16,2017,4,April,184,1,1,0,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,54.0,54.0,0,1,1,Yes,Canceled,2016-10-26
Resort Hotel,2017-04-16,2017,4,April,4,2,2,0,3,1.0,0,4.0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,Transient,181.0,362.0,0,0,1,Yes,Canceled,2017-04-13
Resort Hotel,2017-04-16,2017,4,April,94,4,2,2,4,0.0,0,4.0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,1,Refundable,Transient,108.36,433.44,0,0,1,Yes,Canceled,2017-04-12
Resort Hotel,2017-04-16,2017,4,April,72,5,2,3,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,75.0,375.0,0,1,1,Yes,Canceled,2017-04-02
